active,date_times,default_id,id,pic_url,price,title,url
True,2017-04-10T06:29:04.518242+00:00,,1902,https://n3.sdlcdn.com/imgs/c/v/2/large/Adidas-Adidas-Euro-16-Competition-SDL215846487-1-1c62c.jpg,437,Adidas Adidas Euro 16 Competition Football 5,https://www.snapdeal.com/product/adidas-adidas-euro-16-competition/656434100372
True,2017-04-10T06:29:04.540426+00:00,,1903,https://n3.sdlcdn.com/imgs/a/h/j/large/Football-NIVIA-Trainer-Size-5-SDL744054968-1-f59af.jpg,583,Nivia Trainer Football,https://www.snapdeal.com/product/football-nivia-trainer-size-5/603761848
True,2017-04-10T06:29:04.562161+00:00,,1904,https://n3.sdlcdn.com/imgs/b/8/o/large/Nike-Pitch-Soccer-Ball-5-SDL009660651-1-74b6b.jpeg,431,Nike Pitch Soccer Ball 5,https://www.snapdeal.com/product/nike-pitch-soccer-ball-5/682580194030
True,2017-04-10T06:29:04.584722+00:00,,1905,https://n3.sdlcdn.com/imgs/c/6/s/large/Adidas-Adidas-Brazuca-p-v-SDL420578150-1-e413e.jpg,450,Adidas Adidas Brazuca p.v.c Football 5,https://www.snapdeal.com/product/adidas-adidas-brazuca-pvc-football/664139154654
True,2017-04-10T06:29:04.607016+00:00,,1906,https://n3.sdlcdn.com/imgs/f/b/1/large/Nike-Replica-CR7-Football-Kit-SDL070833492-1-775b3.jpg,999,Nike (Replica) CR7 Football Kit Football Size- 5,https://www.snapdeal.com/product/nike-replica-cr7-football-kit/637304525440
True,2017-04-10T06:29:04.629242+00:00,,1907,https://n3.sdlcdn.com/imgs/c/v/t/large/Avatoz-Brazuca-Train-Pro-5-SDL450767322-1-833f9.jpeg,599,Avatoz Brazuca Train Pro Multi-Color Football Size- 5,https://www.snapdeal.com/product/avatoz-brazuca-train-pro-5/634917978426
True,2017-04-10T06:29:04.651483+00:00,,1908,https://n3.sdlcdn.com/imgs/a/l/b/large/Nike-Strike-Football-Black-Yellow-SDL493209368-1-ff469.jpg,623,Nike Strike Football Black/Yellow/Red (Size 5) + Air Pump Free,https://www.snapdeal.com/product/nike-strike-football-blackyellowred-size/718301697
True,2017-04-10T06:29:04.674127+00:00,,1909,https://n3.sdlcdn.com/imgs/d/j/y/large/Adidas-UEFA-Champions-League-Replica-SDL487516758-1-95c7d.jpg,464,Adidas UEFA Champions League (Replica) Football 5,https://www.snapdeal.com/product/adidas-uefa-champions-league-replica/645064225965
True,2017-04-10T06:29:04.695806+00:00,,1910,https://n3.sdlcdn.com/imgs/e/6/z/large/Nike-FCB-Strike-Combo-Replica-SDL373105517-1-6c8f6.jpg,840,Nike FCB & Strike Combo (Replica) Multi-Color Football Size- 5,https://www.snapdeal.com/product/nike-fcb-strike-combo-replica/684759317049
True,2017-04-10T06:29:04.717865+00:00,,1911,https://n3.sdlcdn.com/imgs/c/i/q/large/Puma-evopower-2-Hardground-HS-SDL471883447-1-91944.jpg,1498,Puma evopower 2 Hardground HS White & Pink Football,https://www.snapdeal.com/product/puma-evopower-2-hardground-hs/674143182677
True,2017-04-10T06:29:04.740288+00:00,,1912,https://n3.sdlcdn.com/imgs/f/e/u/large/Nivia-Dominator-Combo-Football-Size-SDL507085017-1-3b73a.jpg,1329,Nivia Dominator Combo Football Size- 5,https://www.snapdeal.com/product/nivia-dominator-combo-football-size/670739853720
True,2017-04-10T06:29:04.762379+00:00,,1913,https://n3.sdlcdn.com/imgs/e/q/d/large/Nike-Pitch-Football-Size-5-SDL718083606-1-b8d70.jpg,593,Nike Pitch Football Size- 5,https://www.snapdeal.com/product/nike-pitch-football-size-5/648204327117
True,2017-04-10T06:29:04.784769+00:00,,1914,https://n3.sdlcdn.com/imgs/a/9/i/large/Adidas-Messi-Q3-Football-SDL498579803-1-c0773.jpg,842,Adidas Messi Q3 Football,https://www.snapdeal.com/product/adidas-messi-q3-football/671606910059
True,2017-04-10T06:29:04.806972+00:00,,1915,https://n3.sdlcdn.com/imgs/b/i/y/large/Nike-Strike-Football-SDL599394725-1-f9442.jpg,386,Nike Strike Football,https://www.snapdeal.com/product/nike-strike-football/686521842435
True,2017-04-10T06:29:04.829429+00:00,,1916,https://n3.sdlcdn.com/imgs/a/x/f/large/Belco-Multicolour-Polyester-Diablo-Football-SDL929489343-1-889ca.jpg,750,Belco DIABLO White Football Size- 5,https://www.snapdeal.com/product/belco-multicolour-polyester-diablo-football/661332655818
True,2017-04-10T06:29:04.852045+00:00,,1917,https://n3.sdlcdn.com/imgs/b/a/e/large/Nike-Strike-PL-Football-SDL101334904-1-e3938.jpg,440,Nike Strike PL Football,https://www.snapdeal.com/product/nike-strike-pl-football/621228267616
True,2017-04-10T06:29:04.873590+00:00,,1918,https://n3.sdlcdn.com/imgs/d/p/w/large/Cosco-Milano-5-SDL671087143-1-184a8.jpeg,644,Cosco Milano 5,https://www.snapdeal.com/product/cosco-milano-5/650226194946
True,2017-04-10T06:29:04.895708+00:00,,1919,https://n3.sdlcdn.com/imgs/d/h/m/large/Nike-Barclays-Ordem-Strike-Replica-SDL215541653-1-2b503.jpg,410,Nike Barclays Ordem Strike Replica Football 5 for kids,https://www.snapdeal.com/product/nike-barclays-ordem-strike-replica/636729573353
True,2017-04-10T06:29:04.918723+00:00,,1920,https://n3.sdlcdn.com/imgs/c/n/t/large/Ace-MLS-BRAZUKA-5-SDL560290510-1-6fa47.jpg,575,Ace MLS BRAZUKA 5,https://www.snapdeal.com/product/ace-mls-brazuka-5/630543688646
True,2017-04-10T06:29:04.940249+00:00,,1921,https://n2.sdlcdn.com/imgs/b/8/1/large/Nike-Black-Mercurial-Veer-5-SDL489624935-1-bc2e7.jpg,888,Nike Black Mercurial Veer 5,https://www.snapdeal.com/product/nike-black-mercurial-veer-5/627509277036
True,2017-04-10T06:29:04.962333+00:00,,1922,https://n2.sdlcdn.com/imgs/d/b/q/large/Adidas-UEFA-Champions-League-5-SDL919198929-1-a373b.jpg,673,"Adidas UEFA Champions League (Replica) Football with WristBand, Shin Guard & Soccer Socks",https://www.snapdeal.com/product/adidas-uefa-champions-league-5/640531604512
True,2017-04-10T06:29:04.985444+00:00,,1923,https://n2.sdlcdn.com/imgs/c/7/r/large/Adidas-Brazuca-p-v-c-SDL544320309-1-79948.jpg,395,Adidas Brazuca p.v.c soccer Ball Size 5,https://www.snapdeal.com/product/adidas-brazuca-hd-soccer-ball/681960351361
True,2017-04-10T06:29:05.007108+00:00,,1924,https://n2.sdlcdn.com/imgs/c/h/m/large/Puma-evoPOWER-4-Hardground-HS-SDL207344462-1-83e1d.jpg,1298,Puma evoPOWER 4 Hardground HS white 5,https://www.snapdeal.com/product/puma-evopower-4-hardground-hs/633867641267
True,2017-04-10T06:29:05.028909+00:00,,1925,https://n2.sdlcdn.com/imgs/a/k/3/large/Nike-English-Premiere-League-Football-SDL210248254-1-7b5ed.jpg,400,Nike Strike English Premier League Official Football,https://www.snapdeal.com/product/nike-strike-english-premier-league/1418168406
True,2017-04-10T06:29:05.051602+00:00,,1926,https://n2.sdlcdn.com/imgs/e/6/z/large/Nike-FCB-Barca-Combo-Replica-SDL529093005-1-0a2fd.jpg,794,Nike FCB & Barca Combo (Replica) Multi-Color Football Size- 5,https://www.snapdeal.com/product/nike-fcb-barca-combo-replica/628853658374
True,2017-04-10T06:29:05.118384+00:00,,1928,https://n2.sdlcdn.com/imgs/a/k/3/large/Nivia-Vega-Football-Size-5-1229819-1-a5c94.jpg,488,Nivia Vega Football Size 5 (FB-283),https://www.snapdeal.com/product/nivia-vega-football-size-5/161606
True,2017-04-10T06:29:05.140681+00:00,,1929,https://n2.sdlcdn.com/imgs/e/i/1/large/Nike-CR7-Replica-Black-Football-SDL732175817-1-aaa98.jpg,1027,Nike CR7 (Replica) Black Football Combo Football Size- 5,https://www.snapdeal.com/product/nike-cr7-replica-black-football/635457874801
True,2017-04-10T06:29:05.162770+00:00,,1930,https://n2.sdlcdn.com/imgs/f/b/1/large/Nike-Nike-Replica-FCB-Blue-SDL801555677-1-8f3be.jpg,998,Nike Nike (Replica) FCB Blue Football Kit Football Size- 5,https://www.snapdeal.com/product/nike-nike-replica-fcb-blue/654783574174
True,2017-04-10T06:29:05.185067+00:00,,1931,https://n2.sdlcdn.com/imgs/b/y/8/large/Adidas-Multicolour-P-U-Football-SDL729601373-1-b332b.JPG,394,Adidas Multicolour P.U. Football,https://www.snapdeal.com/product/adidas-multicolour-pu-football/680653685141
True,2017-04-10T06:29:05.207403+00:00,,1932,https://n2.sdlcdn.com/imgs/e/7/s/large/Cosco-Rio-Multi-Color-Football-SDL365586106-1-15119.jpg,315,Cosco Rio Multi-Color Football Size- 3,https://www.snapdeal.com/product/cosco-rio-multicolor-football-size/626856139178
True,2017-04-10T06:29:05.229467+00:00,,1933,https://n2.sdlcdn.com/imgs/c/0/l/large/Nike-STRIKE-Barclays-Premier-League-SDL801134438-1-388eb.jpg,423,Nike STRIKE Barclays Premier League 5,https://www.snapdeal.com/product/nike-strike-barclays-premier-league/686714955471
True,2017-04-10T06:29:05.251844+00:00,,1934,https://n2.sdlcdn.com/imgs/d/k/j/large/Adidas-UEFA-Champions-League-Replica-SDL776528582-1-390bc.jpg,410,Adidas UEFA Champions League (Replica) Football 5,https://www.snapdeal.com/product/adidas-uefa-champions-league-replica/665990514285
True,2017-04-10T06:29:05.274300+00:00,,1935,https://n2.sdlcdn.com/imgs/d/k/h/large/Nike-Strike-Pitch-5-SDL328243288-1-d45c1.jpg,473,Nike Strike Pitch 5,https://www.snapdeal.com/product/nike-strike-pitch-5/682944531609
True,2017-04-10T06:29:05.313046+00:00,,1936,https://n2.sdlcdn.com/imgs/b/y/z/large/Adidas-Conext-15-Hardground-Football-SDL786822240-1-51ebe.jpg,442,Adidas Conext 15 Hardground Football,https://www.snapdeal.com/product/adidas-conext-15-hardground-football/680836786917
True,2017-04-10T06:29:05.351872+00:00,,1937,https://n2.sdlcdn.com/imgs/f/e/x/large/Nike-Wanderer-Multi-Color-Football-SDL922164199-1-8b2ae.jpeg,492,Nike Wanderer Multi-Color Football Size- 5,https://www.snapdeal.com/product/nike-wanderer-multicolor-football-size/624122730703
True,2017-04-10T06:29:05.374162+00:00,,1938,https://n2.sdlcdn.com/imgs/e/a/f/large/Adidas-Real-Madrid-White-Football-SDL108350187-1-bd3b5.jpg,881,Adidas Real Madrid White Football Size- 5,https://www.snapdeal.com/product/adidas-real-madrid-white-football/662564299540
True,2017-04-10T06:29:05.396461+00:00,,1939,https://n2.sdlcdn.com/imgs/d/j/4/large/Nike-Premier-League-Ordem-Replica-SDL720123418-1-d8074.jpg,430,Nike Premier League Ordem (Replica) Football 5,https://www.snapdeal.com/product/nike-premier-league-ordem-replica/660044961211
True,2017-04-10T06:29:05.418724+00:00,,1940,https://n2.sdlcdn.com/imgs/a/h/k/large/Nivia-Shining-Star-Football-SDL351669856-1-ca354.jpg,768,Nivia Shining Star Football,https://www.snapdeal.com/product/nivia-shining-star-football/849151895
True,2017-04-10T06:29:05.440658+00:00,,1941,https://n2.sdlcdn.com/imgs/c/i/e/large/Puma-EVOPOWER-5-SDL752664865-1-3a63c.jpg,1299,Puma EVOPOWER 5,https://www.snapdeal.com/product/puma-evopower-5/652973520174
True,2017-04-10T06:29:05.462783+00:00,,1942,https://n2.sdlcdn.com/imgs/b/s/t/large/Nike-Red-and-White-Strike-SDL268161007-1-73c48.jpeg,460,Nike Red and White Strike Football,https://www.snapdeal.com/product/nike-red-and-white-strike/629418899785
True,2017-04-10T06:29:05.485255+00:00,,1943,https://n2.sdlcdn.com/imgs/f/b/8/large/Adidas-Adidas-Replica-Brazuca-Rio-SDL758304791-1-fa6d9.jpg,1099,Adidas Adidas (Replica) Brazuca Rio Football Combo Football Size- 5,https://www.snapdeal.com/product/adidas-adidas-replica-brazuca-rio/666632746914
True,2017-04-10T06:29:05.507468+00:00,,1944,https://n2.sdlcdn.com/imgs/c/0/n/large/Nike-PITCH-Barclays-Premier-League-SDL372700633-1-a64f3.jpg,463,Nike PITCH Barclays Premier League 5,https://www.snapdeal.com/product/nike-pitch-barclays-premier-league/635926353562
True,2017-04-10T06:29:05.529728+00:00,,1945,https://n2.sdlcdn.com/imgs/c/i/o/large/Puma-evoPOWER-4-5-SDL001460027-1-6808e.jpg,1298,Puma evoPOWER 4 5,https://www.snapdeal.com/product/puma-evopower-4-5/628788219535
True,2017-04-10T06:29:05.552184+00:00,,1946,https://n2.sdlcdn.com/imgs/e/q/d/large/Nike-Manutd-Football-Size-5-SDL480885147-1-c3fcb.jpg,596,Nike Manutd Football Size- 5,https://www.snapdeal.com/product/nike-manutd-football-size-5/635036725431
True,2017-04-10T06:29:05.574528+00:00,,1947,https://n2.sdlcdn.com/imgs/c/v/0/large/Adidas-Adidas-Euro-16-Topgli-SDL882751360-1-3599c.jpg,483,Adidas Adidas Euro 16 Topgli Football 5,https://www.snapdeal.com/product/adidas-adidas-euro-16-topgli/649769590967
True,2017-04-10T06:29:05.596417+00:00,,1948,https://n2.sdlcdn.com/imgs/e/h/j/large/Nike-FCB-Barca-Blue-Football-SDL651311679-1-709c2.jpg,786,Nike FCB Barca Blue Football Size- 5,https://www.snapdeal.com/product/nike-fcb-barca-blue-football/663979294263
True,2017-04-10T06:29:05.618968+00:00,,1949,https://n2.sdlcdn.com/imgs/a/x/f/large/Belco-Multicolour-Polyester-Jumbo-Football-SDL754471821-1-db6fd.jpg,404,Belco Multicolour Polyester Jumbo Football,https://www.snapdeal.com/product/belco-multicolour-polyester-jumbo-football/673260643739
True,2017-04-10T06:29:05.640709+00:00,,1950,https://n2.sdlcdn.com/imgs/f/b/8/large/Nike-Nike-Replica-Manchestor-City-SDL789125459-1-9d86a.jpg,929,Nike Nike (Replica) Manchestor City Football Combo Black Football Size- 5,https://www.snapdeal.com/product/nike-nike-replica-manchestor-city/663146812291
True,2017-04-10T06:29:05.662809+00:00,,1951,https://n2.sdlcdn.com/imgs/a/u/6/large/Nivia-Yellow-Storm-Rubbed-Molded-SDL120371309-1-c0084.jpg,508,Nivia Yellow Storm Rubbed Molded Football,https://www.snapdeal.com/product/nivia-yellow-storm-rubbed-molded/625495159996
True,2017-04-10T06:29:05.685322+00:00,,1952,https://n2.sdlcdn.com/imgs/c/v/t/large/Adidas-Brazuca-Glider-Football-5-SDL862930146-1-a57e4.jpg,403,Adidas Brazuca Glider Football 5,https://www.snapdeal.com/product/adidas-brazuca-glider-football-5/640189591151
True,2017-04-10T06:29:05.707688+00:00,,1953,https://n2.sdlcdn.com/imgs/a/v/e/large/Cosco-Multicolour-Cuba-Football-SDL745722691-1-25587.jpg,474,Cosco Cuba Football Size-5,https://www.snapdeal.com/product/cosco-multicolour-cuba-football/620469027883
True,2017-04-10T06:29:05.729699+00:00,,1954,https://n2.sdlcdn.com/imgs/b/9/o/large/Nike-nike-ordem-5-SDL764947162-1-d6638.jpg,479,Nike nike ordem 5,https://www.snapdeal.com/product/nike-nike-ordem-5/655903334098
True,2017-04-10T06:29:05.752129+00:00,,1955,https://n2.sdlcdn.com/imgs/b/z/g/large/Nike-Netherland-Orange-Foot-Ball-SDL918254665-1-0e7bc.jpg,468,Nike Netherland Orange Foot Ball,https://www.snapdeal.com/product/nike-netherland-orange-foot-ball/643111328602
True,2017-04-10T06:29:05.774433+00:00,,1956,https://n2.sdlcdn.com/imgs/b/u/m/large/KIPSTA-First-Kick-Football-S5-SDL179417185-1-a0d1d.jpg,338,KIPSTA First Kick Football S5,https://www.snapdeal.com/product/kipsta-first-kick-football-s5/632121929456
True,2017-04-10T06:29:05.796492+00:00,,1957,https://n2.sdlcdn.com/imgs/a/x/f/large/Belco-Multicolour-Polyester-Diablo-Football-SDL171147075-1-c094c.jpg,726,Belco Multicolour Polyester Diablo Football,https://www.snapdeal.com/product/belco-multicolour-polyester-diablo-football/631275323360
True,2017-04-10T06:29:05.819152+00:00,,1958,https://n2.sdlcdn.com/imgs/e/5/h/large/Nike-Manchester-City-Multi-Color-SDL080645630-1-1cdca.jpg,430,Nike Manchester City (Replica) Black Football Size- 5,https://www.snapdeal.com/product/nike-manchester-city-multicolor-football/633418233424
True,2017-04-10T06:29:05.841137+00:00,,1959,https://n2.sdlcdn.com/imgs/b/y/m/large/Nike-Multicolour-Football-SDL944313584-1-17434.jpg,415,Nike Multicolour Football,https://www.snapdeal.com/product/nike-multicolour-football/636518059412
True,2017-04-10T06:29:05.863058+00:00,,1960,https://n2.sdlcdn.com/imgs/c/5/3/large/Adidas-Brazuca-5-SDL017444033-1-17903.jpg,442,Adidas Brazuca 5,https://www.snapdeal.com/product/adidas-brazuca-5/663162747190
True,2017-04-10T06:29:05.885402+00:00,,1961,https://n2.sdlcdn.com/imgs/a/x/f/large/Belco-Multicolour-Polyester-Jumbo-Football-SDL901681949-1-84b95.jpg,420,Belco Multicolour Polyester Jumbo Football,https://www.snapdeal.com/product/belco-multicolour-polyester-jumbo-football/675264420724
True,2017-04-10T06:29:05.908035+00:00,,1962,https://n2.sdlcdn.com/imgs/e/h/j/large/Nike-Nike-Yellow-Replica-Yellow-SDL825892962-1-d4ecc.jpg,496,Nike Nike Yellow (Replica) Yellow Football Size- 5,https://www.snapdeal.com/product/nike-nike-yellow-replica-yellow/685015054954
True,2017-04-10T06:29:05.929797+00:00,,1963,https://n2.sdlcdn.com/imgs/a/s/5/large/Adidas-Brazuca-Wc-Finals-Top-SDL190010964-1-49314.jpg,599,Adidas Brazuca Wc Finals Top Glide Replica White & Green Football,https://www.snapdeal.com/product/adidas-brazuca-wc-finals-top/677086366860
True,2017-04-10T06:29:05.952267+00:00,,1964,https://n2.sdlcdn.com/imgs/e/9/b/large/Nike-Cachana-Multi-Color-Football-SDL988034657-1-76422.jpg,453,Nike Cachana Multi-Color Football Size- 5,https://www.snapdeal.com/product/nike-cachana-multicolor-football-size/638663534888
True,2017-04-10T06:29:05.974608+00:00,,1965,https://n2.sdlcdn.com/imgs/b/u/t/large/Nivia-Multicolor-Rubber-Football-SDL884053608-1-5baa8.jpg,449,Nivia Multicolor Fb354 Storm Football,https://www.snapdeal.com/product/nivia-multicolor-rubber-football/636115900999
True,2017-04-10T06:29:05.996582+00:00,,1966,https://n2.sdlcdn.com/imgs/a/h/2/large/Adidas-Brazuca-Football-Size-5-SDL716212617-1-f0597.jpg,405,Adidas Brazuca Football (Size 5),https://www.snapdeal.com/product/adidas-brazuca-football-size-5/27244876
True,2017-04-10T06:29:06.019593+00:00,,1967,https://n2.sdlcdn.com/imgs/e/q/i/large/Nike-Pitch-Football-Size-5-SDL148276143-1-92feb.jpg,549,Nike Pitch Football Size- 5,https://www.snapdeal.com/product/nike-pitch-football-size-5/623853416933
True,2017-04-10T06:29:06.040920+00:00,,1968,https://n2.sdlcdn.com/imgs/a/3/7/large/Nike-Strike-Football-SDL240613649-1-eb9b9.jpg,403,Nike Strike Football,https://www.snapdeal.com/product/nike-strike-football/646939520594
True,2017-04-10T06:29:06.063504+00:00,,1969,https://n2.sdlcdn.com/imgs/e/8/l/large/Adidas-Brazuca-Glider-Conext-15-SDL180714104-1-c1293.jpg,790,Adidas Brazuca Glider & Conext 15 (Replica) Multi-Color Football Size- 5,https://www.snapdeal.com/product/adidas-brazuca-glider-conext-15/637707858730
True,2017-04-10T06:29:06.085502+00:00,,1970,https://n2.sdlcdn.com/imgs/c/c/n/large/IP-Cloud-5-SDL258083425-1-ddfb6.jpg,269,IP Cloud 5,https://www.snapdeal.com/product/ip-cloud-5/624694980206
True,2017-04-10T06:29:06.107695+00:00,,1971,https://n2.sdlcdn.com/imgs/e/q/m/large/Nike-CR7-Prestige-Blue-Football-SDL399774847-1-0e9ed.jpg,750,Nike CR7 Prestige Blue Football Size- 5,https://www.snapdeal.com/product/nike-cr7-prestige-blue-football/640890295070
True,2017-04-10T06:29:06.130279+00:00,,1972,https://n2.sdlcdn.com/imgs/b/y/v/large/Adidas-Champion-League-Football-S5-SDL091387602-1-58157.jpg,499,Adidas Champion League Football S5,https://www.snapdeal.com/product/adidas-champion-league-football-s5/685208806751
True,2017-04-10T06:29:06.152313+00:00,,1973,https://n2.sdlcdn.com/imgs/e/5/h/large/Nike-FCB-Black-Barcelona-Multi-SDL073759160-1-e5244.jpg,419,Nike FCB Barcelona (Replica) Black Football Size- 5,https://www.snapdeal.com/product/nike-fcb-black-barcelona-multicolor/684903077144
True,2017-04-10T06:29:06.174626+00:00,,1974,https://n2.sdlcdn.com/imgs/b/9/p/large/Nivia-Street-5-SDL557077768-1-f8139.jpg,819,Nivia Street 5,https://www.snapdeal.com/product/nivia-street-5/659420905718
True,2017-04-10T06:29:06.219444+00:00,,1975,https://n2.sdlcdn.com/imgs/b/y/3/large/Nike-Yellow-P-U-Football-SDL738094024-1-91389.jpg,595,Nike Yellow P U Football,https://www.snapdeal.com/product/nike-yellow-p-u-football/680811832207
True,2017-04-10T06:29:06.287473+00:00,,1976,https://n2.sdlcdn.com/imgs/b/a/b/large/Adidas-DFL-Football-SDL667666611-1-537f9.jpg,474,Adidas DFL Football,https://www.snapdeal.com/product/adidas-dfl-football/670965653986
True,2017-04-10T06:29:06.309569+00:00,,1977,https://n2.sdlcdn.com/imgs/f/g/f/large/Nike-Man-City-Blue-Black-SDL386286632-1-58a71.jpg,495,Nike Man City Blue Black Multi-color Football Size- 5,https://www.snapdeal.com/product/nike-man-city-blue-black/653603322138
True,2017-04-10T06:29:06.331758+00:00,,1978,https://n2.sdlcdn.com/imgs/c/f/w/large/IP-Arrow-5-SDL352284236-1-dc718.jpg,269,IP Arrow 5,https://www.snapdeal.com/product/ip-arrow-5/647604178238
True,2017-04-10T06:29:06.354154+00:00,,1979,https://n2.sdlcdn.com/imgs/d/j/z/large/Nike-Nike-Strike-5-SDL839689579-1-a6d5b.jpg,436,Nike Nike Strike 5,https://www.snapdeal.com/product/nike-nike-strike-5/651037165632
True,2017-04-10T06:29:06.376793+00:00,,1980,https://n2.sdlcdn.com/imgs/b/x/7/large/Cosco-Rio-Football-Size-3-SDL286757507-1-18b72.jpg,348,Cosco Rio Football - Size 3,https://www.snapdeal.com/product/cosco-rio-football-size-3/633148972649
True,2017-04-10T06:29:06.398566+00:00,,1981,https://n3.sdlcdn.com/imgs/f/b/6/large/Nike-Nike-Replica-Laliga-Football-SDL187919771-1-de64d.jpg,925,Nike Nike (Replica) Laliga Football Combo Football Size- 5,https://www.snapdeal.com/product/nike-nike-replica-laliga-football/628248549150
True,2017-04-10T06:29:06.421057+00:00,,1982,https://n3.sdlcdn.com/imgs/a/x/n/large/Adidas-Finberkin-Cap-Football-SDL296479828-1-fcde6.jpg,550,Adidas Finberkin Cap Football,https://www.snapdeal.com/product/adidas-finberkin-cap-football/618739599125
True,2017-04-10T06:29:06.442828+00:00,,1983,https://n3.sdlcdn.com/imgs/d/b/q/large/Adidas-Brazuca-Multi-5-SDL285868145-1-4c6c8.jpg,629,"Adidas Brazuca Multi (Replica) Football with Free Air Pump, Shin Guard & Soccer Socks",https://www.snapdeal.com/product/adidas-brazuca-multi-5/637864674319
True,2017-04-10T06:29:06.465292+00:00,,1984,https://n3.sdlcdn.com/imgs/d/b/q/large/Nike-FCB-blue-5-SDL960042956-1-91bc2.jpg,853,"Nike FCB Blue (Replica) Football with Free Air pump, Soccer Socks, ShinGuard & Wrist Band",https://www.snapdeal.com/product/nike-fcb-blue-5/630367212114
True,2017-04-10T06:29:06.488124+00:00,,1985,https://n3.sdlcdn.com/imgs/d/e/o/large/Adidas-Chelsea-Capitano-Finale-5-SDL342597418-1-065e3.jpeg,607,Adidas Chelsea Capitano Finale 5,https://www.snapdeal.com/product/adidas-chelsea-capitano-finale-5/638863172566
True,2017-04-10T06:29:06.509541+00:00,,1986,https://n3.sdlcdn.com/imgs/a/k/3/large/Hawk-Mini-Football-Size-46-1523634-1-67b55.jpg,269,Hawk Multi colour Multi-Color Football Size- 5,https://www.snapdeal.com/product/hawk-mini-football-size46-cm/419835
True,2017-04-10T06:29:06.531838+00:00,,1987,https://n3.sdlcdn.com/imgs/d/j/y/large/Nike-Strike-5-SDL583851670-1-ec3b3.jpg,471,Nike Strike 5,https://www.snapdeal.com/product/nike-strike-5/656639993130
True,2017-04-10T06:29:06.554081+00:00,,1988,https://n3.sdlcdn.com/imgs/f/b/y/large/Nike-Cachana-Cope-America-Football-SDL381782673-1-df0f7.jpg,1119,Nike Cachana Cope America Football Size- 5,https://www.snapdeal.com/product/nike-cachana-cope-america-football/628983092667
True,2017-04-10T06:29:06.576366+00:00,,1989,https://n3.sdlcdn.com/imgs/b/v/7/large/KIPSTA-Sunny-300-Football-SDL348657396-1-5f711.jpg,249,KIPSTA Sunny 300 Soft Football By Decathlon,https://www.snapdeal.com/product/kipsta-sunny-300-football/681358578138
True,2017-04-10T06:29:06.598525+00:00,,1990,https://n3.sdlcdn.com/imgs/e/o/k/large/Nike-CR7-Replica-Black-Football-SDL773223122-1-7ada6.jpg,425,Nike CR7 (Replica) Black Football Football Size- 5,https://www.snapdeal.com/product/nike-cr7-replica-black-football/666985941549
True,2017-04-10T06:29:06.620827+00:00,,1991,https://n3.sdlcdn.com/imgs/e/m/s/large/Nivia-Storm-Ball-Size-5-SDL360151937-1-f84f6.jpg,555,Nivia Storm With Pump Assorted Football Size- 5,https://www.snapdeal.com/product/nivia-storm-ball-size5-assorted/685352075876
True,2017-04-10T06:29:06.642971+00:00,,1992,https://n3.sdlcdn.com/imgs/d/i/4/large/Adidas-Brazuca-5-SDL643102444-1-1c644.jpg,421,Adidas Brazuca 5,https://www.snapdeal.com/product/adidas-brazuca-5/669131233076
True,2017-04-10T06:29:06.665443+00:00,,1993,https://n3.sdlcdn.com/imgs/e/6/z/large/Nike-Strike-Ordem-Combo-Replica-SDL929472316-1-ad9d4.jpg,862,Nike Strike & Ordem Combo (Replica) Multi-Color Football Size- 5,https://www.snapdeal.com/product/nike-strike-ordem-combo-replica/682042911657
True,2017-04-10T06:29:06.687586+00:00,,1994,https://n3.sdlcdn.com/imgs/b/u/m/large/KIPSTA-F300-Football-SDL322783281-1-2d543.jpg,499,KIPSTA F300 Football,https://www.snapdeal.com/product/kipsta-f300-football/640408610312
True,2017-04-10T06:29:06.709594+00:00,,1995,https://n3.sdlcdn.com/imgs/b/y/l/large/IP-Red-White-Football-SDL525201974-1-b26df.jpg,269,IP Red & White Football,https://www.snapdeal.com/product/ip-red-white-football/655582821072
True,2017-04-10T06:29:06.732099+00:00,,1996,https://n3.sdlcdn.com/imgs/a/o/j/large/Nike-Strike-Pl-Soccer-White-SDL596433732-1-fa040.jpg,468,Nike Strike Pl Soccer White,https://www.snapdeal.com/product/nike-strike-pl-soccer-white/1722003364
True,2017-04-10T06:29:06.754350+00:00,,1997,https://n3.sdlcdn.com/imgs/a/o/j/large/Nike-Man-Utd-Supporters-Soccer-SDL595149273-1-791d2.jpg,434,Nike Man Utd Supporters Soccer White,https://www.snapdeal.com/product/nike-man-utd-supporters-soccer/665704717
True,2017-04-10T06:29:06.776822+00:00,,1998,https://n3.sdlcdn.com/imgs/b/3/d/large/Adidas-Multicolour-Football-SDL870100614-1-2aef3.jpg,399,Adidas Multicolour Football,https://www.snapdeal.com/product/adidas-multicolour-football/639657948340
True,2017-04-10T06:29:06.798760+00:00,,1999,https://n3.sdlcdn.com/imgs/b/y/i/large/Nivia-Storm-Football-Size-5-SDL714279386-1-1c02a.jpg,559,Nivia Storm Football Size 5 FREE One Pair of Wristband (Assorted Colors),https://www.snapdeal.com/product/nivia-storm-football-size-5/1300661300
True,2017-04-10T06:29:06.820965+00:00,,2000,https://n3.sdlcdn.com/imgs/f/e/1/large/Nike-Strike-La-Liga-Multi-SDL632550911-1-64809.jpg,1708,Nike Strike-La Liga Multi-Color Football Size- 5,https://www.snapdeal.com/product/nike-strikela-liga-multicolor-football/637623581795
